InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ZipCode,Married,ReturnRate,Age,Income,Work,Edcation
572896,22398,MAGNETS PACK OF 4 SWALLOWS,12,2021-10-26T14:41,0.39,12456,23185,1,0.089552239,27,165,7,1
572896,22077,6 RIBBONS RUSTIC CHARM,12,2021-10-26T14:41,1.95,12456,22003,0,0,91,120,1,1
572896,21671,RED SPOT CERAMIC DRAWER KNOB,12,2021-10-26T14:41,1.45,12456,22039,1,0,46,172,8,1
572897,84997a,CHILDRENS CUTLERY POLKADOT GREEN ,1,2021-10-26T14:42,8.29,NA,21122,1,0,93,87,4,3
572897,22570,FELTCRAFT CUSHION RABBIT,1,2021-10-26T14:42,7.46,NA,21401,0,0,89,115,9,1
572897,22381,TOY TIDY PINK POLKADOT,3,2021-10-26T14:42,4.96,NA,20818,0,0,60,82,3,2
572901,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2021-10-26T14:54,8.95,16332,21012,1,0.026182123,70,142,11,2
572903,84659A,WHITE TRAVEL ALARM CLOCK,1,2021-10-26T15:17,2.55,17974,21784,1,0,66,115,9,1
572905,82582,AREA PATROLLED METAL SIGN,4,2021-10-26T15:39,2.1,14690,20165,0,0,64,163,9,2
572910,22130,PARTY CONE CHRISTMAS DECORATION ,60,2021-10-26T15:58,0.85,15990,19087,0,0,44,60,1,3
572913,22335,HEART DECORATION PAINTED ZINC ,1,2021-10-26T16:21,0.65,15993,23185,1,0.230256287,25,111,5,2
572913,72818,CHRISTMAS DECOUPAGE CANDLE,1,2021-10-26T16:21,0.39,15993,8098,0,0,74,154,8,2
572921,23461,SWEETHEART BIRD HOUSE,1,2021-10-26T16:57,4.15,15993,20878,0,0,39,154,1,3
572921,23084,RABBIT NIGHT LIGHT,6,2021-10-26T16:57,2.08,15993,21136,1,0.158773735,50,91,7,3
572921,23310,BUBBLEGUM RING ASSORTED,36,2021-10-26T16:57,0.42,15993,20007,1,0.431137725,71,45,4,1
572923,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2021-10-27T08:35,2.1,15948,19111,0,0,45,99,6,2
572926,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,2021-10-27T09:23,8.25,15659,23229,1,0.330769231,28,160,9,1
572930,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2021-10-27T10:01,2.95,17613,21030,1,0.174431281,83,64,11,1
572932,85099B,JUMBO BAG RED RETROSPOT,10,2021-10-27T10:14,2.08,15791,8619,1,0.157437777,63,174,11,1
572932,23320,GIANT 50'S CHRISTMAS CRACKER,12,2021-10-27T10:14,2.89,15791,21136,0,0.060433295,43,79,5,1
572933,23203,JUMBO BAG VINTAGE DOILY ,10,2021-10-27T10:15,2.08,13458,20904,0,0,99,58,10,1
572933,22630,DOLLY GIRL LUNCH BOX,12,2021-10-27T10:15,1.95,13458,8031,0,3,95,122,5,2
572935,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2021-10-27T10:26,2.95,14189,20901,0,0.292117465,94,123,2,1
572969,23355,HOT WATER BOTTLE KEEP CALM,4,2021-10-27T10:46,4.95,13363,22407,0,0.264122137,30,71,4,2
572969,22595,GINGHAM HEART DECORATION,12,2021-10-27T10:46,0.85,13363,22192,1,0.105405405,32,129,10,1
572969,21400,RED PUDDING SPOON,24,2021-10-27T10:46,0.12,13363,20850,1,0,55,103,5,1
573007,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2021-10-27T12:22,8.5,16009,18901,1,0,54,76,1,1
573019,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2021-10-27T12:33,3.75,15145,21212,1,0.0945781,22,143,1,3
573019,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2021-10-27T12:33,0.65,15145,8050,0,0,38,58,7,2
573020,23113,PANTRY CHOPPING BOARD,3,2021-10-27T12:37,4.95,14842,19067,0,0.229790494,98,136,8,2
573023,48188,DOORMAT WELCOME PUPPIES,2,2021-10-27T12:53,8.25,13882,8090,0,0,65,90,8,1
573026,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2021-10-27T13:25,1.25,17459,7728,1,0,73,167,1,3
573027,22896,PEG BAG APPLES DESIGN,6,2021-10-27T13:26,2.55,18225,18940,1,0.33442623,86,68,4,1
573029,47310M,SMALL POP BOX FUNKY MONKEY,1,2021-10-27T13:33,1.25,14971,21044,1,0,26,106,8,3
573029,21616,4 PEAR BOTANICAL DINNER CANDLES,1,2021-10-27T13:33,1.25,14971,20187,1,0.472415726,83,73,5,3
573029,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,2021-10-27T13:33,6.25,14971,21158,1,0,57,65,9,1
573029,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2021-10-27T13:33,1.65,14971,7728,1,0.333878314,77,110,6,1
573035,22630,DOLLY GIRL LUNCH BOX,12,2021-10-27T13:43,1.95,12433,8050,0,0,25,145,11,1
573038,21908,CHOCOLATE THIS WAY METAL SIGN,1,2021-10-27T13:48,2.1,17545,23229,1,0,96,153,2,1
573069,23493,VINTAGE DOILY TRAVEL SEWING KIT,4,2021-10-27T13:58,1.95,18077,21014,1,0.210454854,42,94,6,1
573070,21181,PLEASE ONE PERSON METAL SIGN,2,2021-10-27T13:59,2.1,13263,21701,0,0.046571196,75,59,9,1
573070,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2021-10-27T13:59,2.95,13263,20015,0,0.731729785,97,56,8,3
573075,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,2021-10-27T14:04,1.45,17545,22180,0,0,34,79,11,1
573075,23202,JUMBO BAG VINTAGE LEAF,1,2021-10-27T14:04,2.08,17545,23233,1,0.302114804,37,36,1,1
573076,23427,STOOL HOME SWEET HOME ,1,2021-10-27T14:05,12.5,13488,20816,0,0.224374496,78,107,6,1
573076,23565,EGG CUP MILKMAID HELGA ,12,2021-10-27T14:05,1.25,13488,8753,0,0,45,110,6,2
573076,21507,ELEPHANT BIRTHDAY CARD ,12,2021-10-27T14:05,0.42,13488,20744,0,0,58,174,1,1
573078,22189,CREAM HEART CARD HOLDER,8,2021-10-27T14:13,3.95,12839,20832,0,0.060721063,25,112,4,2
573078,23582,VINTAGE DOILY JUMBO BAG RED ,10,2021-10-27T14:13,2.08,12839,20854,0,0.538860104,59,125,2,1
573083,23553,LANDMARK FRAME CAMDEN TOWN ,2,2021-10-27T14:22,12.5,13735,8755,0,0,61,67,3,1
573083,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,4,2021-10-27T14:22,1.45,13735,21012,0,0,83,112,2,3
573093,21790,VINTAGE SNAP CARDS,1,2021-10-27T14:38,0.85,18283,8619,1,0.17756302,39,37,10,2
573094,21982,PACK OF 12 SUKI TISSUES ,8,2021-10-27T14:39,0.39,15707,24060,0,0,96,44,9,3
573094,21137,BLACK RECORD COVER FRAME,12,2021-10-27T14:39,3.75,15707,20008,1,0,30,164,1,3
573096,23583,LUNCH BAG PAISLEY PARK  ,50,2021-10-27T14:40,1.65,14004,20171,1,0.689295039,37,119,11,2
573103,47590B,PINK HAPPY BIRTHDAY BUNTING,9,2021-10-27T14:56,5.45,16513,21209,0,0,60,67,7,1
573104,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2021-10-27T14:59,2.08,17652,8022,1,0.432429688,82,60,11,1
573106,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,2021-10-27T15:05,3.75,12626,22041,0,0,40,150,2,1
573106,22738,RIBBON REEL SNOWY VILLAGE,10,2021-10-27T15:05,1.65,12626,22066,0,0,70,160,2,2
573106,22571,ROCKING HORSE RED CHRISTMAS ,12,2021-10-27T15:05,0.85,12626,21210,1,0.161788498,83,140,10,2
573112,23298,SPOTTY BUNTING,3,2021-10-27T15:33,4.95,16416,19128,0,0,71,130,4,2
573116,23210,WHITE ROCKING HORSE HAND PAINTED,2,2021-10-27T15:49,1.25,14525,19002,1,0.193192969,63,173,1,1
573117,22726,ALARM CLOCK BAKELIKE GREEN,4,2021-10-27T16:11,3.75,16688,22302,0,0,77,164,2,1
573117,22561,WOODEN SCHOOL COLOURING SET,12,2021-10-27T16:11,1.65,16688,22205,0,0,49,173,6,3
573122,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2021-10-27T16:23,2.08,14357,19010,1,0.314882033,40,140,10,1
573122,22667,RECIPE BOX RETROSPOT ,4,2021-10-27T16:23,2.95,14357,19027,1,0.101836698,26,61,8,1
573123,23312,VINTAGE CHRISTMAS GIFT SACK,8,2021-10-27T16:23,4.15,13654,21042,0,0,92,136,7,2
573125,22698,PINK REGENCY TEACUP AND SAUCER,6,2021-10-27T16:31,2.95,16855,21403,1,1.023046785,66,48,8,3
573137,21356,TOAST ITS - FAIRY FLOWER,1,2021-10-27T17:15,0.83,NA,24060,0,0,69,124,3,3
573137,22214,CANDLE PLATE LACE WHITE,1,2021-10-27T17:15,4.96,NA,19067,0,0.392163911,43,88,4,2
573137,22630,DOLLY GIRL LUNCH BOX,1,2021-10-27T17:15,4.13,NA,8055,0,0.146840149,75,47,7,2
573137,22026,BANQUET BIRTHDAY  CARD  ,2,2021-10-27T17:15,0.83,NA,21117,0,0,66,64,7,1
573137,21987,PACK OF 6 SKULL PAPER CUPS,5,2021-10-27T17:15,1.63,NA,19152,0,0,70,44,10,2
573142,23196,VINTAGE LEAF MAGNETIC NOTEPAD,36,2021-10-27T17:48,1.45,18035,22306,0,0,27,55,9,1
573144,22196,SMALL HEART MEASURING SPOONS,1,2021-10-27T17:57,0.85,18035,8723,0,0,91,88,5,1
573145,22303,COFFEE MUG APPLES DESIGN,6,2021-10-27T18:02,2.55,18219,20740,0,0.342822161,84,85,8,1
573151,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2021-10-27T20:09,2.1,17602,21029,1,0,49,138,3,1
573151,22416,SET OF 36 SPACEBOY PAPER DOILIES,2,2021-10-27T20:09,1.45,17602,8056,0,0,41,46,9,3
573151,22966,GINGERBREAD MAN COOKIE CUTTER,6,2021-10-27T20:09,1.25,17602,23185,0,0.57493188,55,67,6,3
573153,22417,PACK OF 60 SPACEBOY CAKE CASES,72,2021-10-28T07:39,0.55,12678,22151,1,1,52,152,1,3
573155,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2021-10-28T08:34,1.25,13632,21784,0,0,59,134,2,3
573155,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2021-10-28T08:34,1.45,13632,8873,1,0.661764706,88,45,4,3
573163,22629,SPACEBOY LUNCH BOX ,12,2021-10-28T09:06,1.95,16843,8226,1,0.874193548,82,65,9,1
573166,82483,WOOD 2 DRAWER CABINET WHITE FINISH,8,2021-10-28T09:15,6.95,13089,22601,1,0.263507109,42,87,5,1
573171,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,2021-10-28T10:00,1.25,14218,8043,0,0,88,88,8,2
573171,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2021-10-28T10:00,0.39,14218,21158,1,0.181921546,37,131,11,2
573173,48188,DOORMAT WELCOME PUPPIES,2,2021-10-28T10:10,8.25,12362,21401,0,1,37,112,8,2
573183,23005,TRAVEL CARD WALLET I LOVE LONDON,4,2021-10-28T11:33,0.42,15028,8012,1,0,86,36,9,3
573195,21934,SKULL SHOULDER BAG,10,2021-10-28T11:40,1.65,12432,22201,1,0,28,100,2,2
573195,21508,VINTAGE KID DOLLY CARD ,12,2021-10-28T11:40,0.42,12432,21029,1,0.283769285,50,171,5,3
573195,22980,PANTRY SCRUBBING BRUSH,12,2021-10-28T11:40,1.65,12432,22039,0,0,73,174,4,2
573245,23394,POSTE FRANCE CUSHION COVER,1,2021-10-28T12:08,3.75,17841,21784,1,0.067738381,95,74,7,3
573245,21232,STRAWBERRY CERAMIC TRINKET POT,1,2021-10-28T12:08,1.25,17841,19046,1,0.178433424,37,47,1,2
573245,22602,RETROSPOT WOODEN HEART DECORATION,5,2021-10-28T12:08,0.85,17841,19115,0,0.154295533,74,78,11,1
573248,23499,SET 12 VINTAGE DOILY CHALK ,4,2021-10-28T12:09,0.42,14498,22193,1,0,87,164,5,1
573248,23329,DECORATIVE WICKER HEART LARGE,4,2021-10-28T12:09,1.65,14498,22046,0,0.193289174,96,74,8,2
573248,21588,RETROSPOT GIANT TUBE MATCHES,6,2021-10-28T12:09,2.55,14498,22003,1,0.255975328,70,173,5,3
573265,23454,THREE MINI HANGING FRAMES,4,2021-10-28T12:39,4.15,16150,21204,0,0.027019175,69,111,11,3
573267,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,2021-10-28T12:44,3.75,NA,21218,0,0,96,58,3,1
573269,48173C,DOORMAT BLACK FLOCK ,1,2021-10-28T13:00,8.25,16764,24060,0,0.072649272,93,90,3,1
573269,35970,ZINC FOLKART SLEIGH BELLS,2,2021-10-28T13:00,1.69,16764,8234,0,0.678947368,81,164,4,1
573269,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,2021-10-28T13:00,0.85,16764,19154,0,0.071070499,49,43,8,2
573272,22616,PACK OF 12 LONDON TISSUES ,24,2021-10-28T13:02,0.39,13102,22193,1,0,36,76,4,3
573276,21931,JUMBO STORAGE BAG SUKI,10,2021-10-28T13:14,2.08,13985,8088,0,1,96,132,7,2
573277,23418,LAVENDER TOILETTE BOTTLE,1,2021-10-28T13:18,2.08,14606,8035,1,0.379120879,63,63,7,2
573280,79302M,"ART LIGHTS,FUNK MONKEY",6,2021-10-28T13:42,2.95,14221,20115,1,1.203539823,36,111,8,2
573287,21259,VICTORIAN SEWING BOX SMALL ,2,2021-10-28T14:42,5.95,14194,21146,1,0,84,82,3,2
573289,22727,ALARM CLOCK BAKELIKE RED ,8,2021-10-28T14:44,3.75,12705,19147,0,0,82,37,8,2
573300,47594A,CAROUSEL DESIGN WASHBAG,1,2021-10-28T16:10,1.95,16049,20187,0,0.450716091,72,70,5,2
573300,21876,POTTERING MUG,1,2021-10-28T16:10,1.65,16049,22192,1,0,86,66,2,2
573300,85049G,CHOCOLATE BOX RIBBONS ,1,2021-10-28T16:10,1.25,16049,8540,1,0,81,36,8,2
573300,23298,SPOTTY BUNTING,2,2021-10-28T16:10,4.95,16049,20874,0,0,42,157,10,1
573305,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,2021-10-28T16:13,2.95,17837,20850,1,0.059087782,40,57,10,1
573311,22533,MAGIC DRAWING SLATE BAKE A CAKE ,2,2021-10-28T16:45,0.42,14071,19038,1,0.15681445,27,149,2,3
573311,22340,NOEL GARLAND PAINTED ZINC ,5,2021-10-28T16:45,0.39,14071,22153,1,0,26,95,6,2
573314,22560,TRADITIONAL MODELLING CLAY,2,2021-10-28T17:26,1.25,16987,21061,0,0.068155112,67,95,5,3
573314,20973,12 PENCIL SMALL TUBE WOODLAND,3,2021-10-28T17:26,0.65,16987,22911,0,0,31,61,6,3
573314,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2021-10-28T17:26,4.25,16987,8816,0,0.406360424,92,111,6,3
573315,22110,BIRD HOUSE HOT WATER BOTTLE,4,2021-10-28T17:27,2.55,17839,22032,0,0.082457671,91,136,9,3
573320,21497,FANCY FONTS BIRTHDAY WRAP,25,2021-10-30T10:29,0.42,15513,19038,0,0,58,92,6,3
573328,46000M,POLYESTER FILLER PAD 45x45cm,12,2021-10-30T11:09,1.55,16601,8004,1,0,41,115,9,1
573330,22138,BAKING SET 9 PIECE RETROSPOT ,1,2021-10-30T11:22,4.95,16923,21701,1,0.761538462,46,134,8,3
573334,23084,RABBIT NIGHT LIGHT,24,2021-10-30T11:35,1.79,12912,8054,0,0.566249299,65,95,9,3
573336,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,6,2021-10-30T11:37,1.25,17372,8540,1,0.309771522,92,124,9,3
573338,23330,DECORATIVE WICKER HEART MEDIUM,2,2021-10-30T11:47,1.25,14546,22205,0,0.366065879,50,106,2,2
573338,23355,HOT WATER BOTTLE KEEP CALM,4,2021-10-30T11:47,4.95,14546,22407,1,0.157443853,69,170,5,2
573339,23295,SET OF 12 MINI LOAF BAKING CASES,8,2021-10-30T11:49,0.83,13278,19038,1,0.101519653,52,37,7,2
573340,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,2021-10-30T11:55,6.25,14159,20155,0,0.065376569,40,52,11,2
573340,82580,BATHROOM METAL SIGN,2,2021-10-30T11:55,0.55,14159,20176,1,0.383368349,32,39,11,2
573340,22091,EMPIRE TISSUE BOX,2,2021-10-30T11:55,0.39,14159,20854,1,0.370939847,23,122,5,1
573343,22865,HAND WARMER OWL DESIGN,2,2021-10-30T11:59,2.1,13566,19087,0,0,57,141,8,2
573343,23439,HAND WARMER RED LOVE HEART,2,2021-10-30T11:59,2.1,13566,22304,1,0.229201078,50,68,4,2
573344,23080,RED METAL BOX TOP SECRET,2,2021-10-30T12:07,8.25,14179,20141,0,0.546961326,81,47,2,2
573344,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2021-10-30T12:07,1.25,14179,8053,1,0,56,107,7,2
573345,23323,WHITE WICKER STAR ,2,2021-10-30T12:14,2.1,17609,8757,1,0.044158014,42,164,8,3
573345,22187,GREEN CHRISTMAS TREE CARD HOLDER,3,2021-10-30T12:14,1.95,17609,8755,0,0.336679814,21,44,5,1
573345,17021,NAMASTE SWAGAT INCENSE,18,2021-10-30T12:14,0.3,17609,7726,0,0,46,69,7,2
573346,23295,SET OF 12 MINI LOAF BAKING CASES,4,2021-10-30T12:18,0.83,17255,20003,1,0.51908397,73,175,5,3
573347,23529,WALL ART DOLLY GIRL ,1,2021-10-30T12:26,3.75,13137,8108,0,0.038535646,62,63,9,2
573347,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2021-10-30T12:26,4.25,13137,20912,0,0,30,143,1,3
573347,21992,VINTAGE PAISLEY STATIONERY SET,3,2021-10-30T12:26,1.25,13137,22150,0,0.758842444,89,46,4,2
573349,23207,LUNCH BAG ALPHABET DESIGN,2,2021-10-30T12:28,1.65,17609,21204,0,0,85,51,11,1
573358,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2021-10-30T12:46,8.25,17213,18901,0,0,23,160,8,1
573359,23531,WALL ART BIG LOVE ,1,2021-10-30T12:48,6.95,14178,8527,1,0.049641229,98,132,8,3
573359,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2021-10-30T12:48,4.95,14178,20015,1,0.112564649,92,116,8,2
573361,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2021-10-30T12:53,1.65,14456,22204,0,0.563476563,79,165,2,1
573361,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2021-10-30T12:53,4.95,14456,8109,1,0,93,128,10,2
573362,23132,SMALL IVORY HEART WALL ORGANISER,3,2021-10-30T13:06,5.75,12597,20148,0,0.391000559,86,44,6,3
573362,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,2021-10-30T13:06,1.25,12597,20816,1,0.132845591,79,149,11,1
573365,22624,IVORY KITCHEN SCALES,2,2021-10-30T13:13,8.5,12584,8031,0,0,78,138,11,2
573369,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2021-10-30T13:19,9.95,16049,20147,1,0.048879837,67,35,2,1
573369,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2021-10-30T13:19,0.39,16049,8759,0,4.966507177,52,91,10,3
573369,23196,VINTAGE LEAF MAGNETIC NOTEPAD,2,2021-10-30T13:19,1.45,16049,22407,0,0.143964563,56,83,3,2
573373,21034,REX CASH+CARRY JUMBO SHOPPER,1,2021-10-30T13:37,0.95,14684,19067,0,0,72,52,8,2
573373,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2021-10-30T13:37,1.25,14684,21212,1,0.495015253,31,52,8,3
573373,20727,LUNCH BAG  BLACK SKULL.,1,2021-10-30T13:37,1.65,14684,20015,1,0.012373994,62,125,5,2
573373,23369,SET 36 COLOUR PENCILS LOVE LONDON,2,2021-10-30T13:37,1.25,14684,21286,1,0.072698792,55,144,6,2
573373,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2021-10-30T13:37,0.55,14684,22042,0,0,71,94,9,3
573373,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,2021-10-30T13:37,0.65,14684,23229,1,0,27,46,10,2
573375,22333,RETROSPOT PARTY BAG + STICKER SET,8,2021-10-30T13:42,1.65,15521,21012,0,0,65,50,8,1
573382,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2021-10-30T14:15,2.95,17655,8088,1,0,33,63,10,3
573384,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2021-10-30T14:19,8.95,15478,22030,0,0,37,168,8,2
573384,23332,IVORY WICKER HEART LARGE,12,2021-10-30T14:19,1.65,15478,8021,0,0,36,88,6,2
573385,21617,4 LILY  BOTANICAL DINNER CANDLES,12,2021-10-30T14:21,1.25,13421,8322,1,0.210247215,95,158,8,2
573387,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,2021-10-30T14:33,2.55,15054,20152,1,0.031608637,62,123,7,3
573387,23319,BOX OF 6 MINI 50'S CRACKERS,3,2021-10-30T14:33,2.49,15054,8088,1,0,99,169,6,2
573395,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2021-10-30T15:11,0.85,15385,21136,1,0.07136809,66,67,4,1
573395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2021-10-30T15:11,2.95,15385,19038,1,0,87,151,2,2
573396,22065,CHRISTMAS PUDDING TRINKET POT ,2,2021-10-30T15:13,0.39,14723,21015,0,0,29,156,2,1
573398,20728,LUNCH BAG CARS BLUE,4,2021-10-30T15:28,1.65,17373,21157,0,0.586092715,51,37,3,3
573398,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2021-10-30T15:28,1.25,17373,8520,0,0,82,62,11,3
573399,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2021-10-30T15:35,0.39,13949,20165,0,0,76,101,9,3
573401,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2021-10-30T15:43,0.85,12364,8742,0,0.730994152,52,169,9,3
573405,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2021-10-30T15:55,2.95,13822,20770,1,0,42,51,7,1
573406,23320,GIANT 50'S CHRISTMAS CRACKER,12,2021-10-30T15:57,2.89,14112,8554,1,0,94,148,6,1
573411,23337,EGG FRYING PAN MINT ,6,2021-10-30T16:10,2.08,13870,20705,0,0,85,86,7,2
573413,22914,BLUE COAT RACK PARIS FASHION,1,2021-10-30T16:12,4.95,15444,21030,0,0,77,149,10,2
573415,21907,I'M ON HOLIDAY METAL SIGN,1,2021-10-30T16:17,2.1,13607,21228,1,0.612496612,40,96,3,1
573415,21259,VICTORIAN SEWING BOX SMALL ,2,2021-10-30T16:17,5.95,13607,22601,1,0,27,111,1,1
573415,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2021-10-30T16:17,7.95,13607,19103,1,0,74,119,4,3
573415,22784,LANTERN CREAM GAZEBO ,3,2021-10-30T16:17,4.95,13607,21093,0,0,41,81,2,1
573415,22469,HEART OF WICKER SMALL,8,2021-10-30T16:17,1.65,13607,20124,0,0,39,121,7,3
573426,22631,CIRCUS PARADE LUNCH BOX ,1,2021-10-31T10:17,4.13,NA,8724,0,0,47,75,7,3
573426,21239,PINK  POLKADOT CUP,3,2021-10-31T10:17,1.63,NA,22102,0,0.885448916,33,120,1,3
573452,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2021-10-31T10:45,1.71,17450,22407,1,0,64,170,1,2
573492,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,2021-10-31T11:57,1.65,13544,19446,1,0,22,108,3,2
573496,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2021-10-31T11:59,3.75,17841,23229,0,0,48,79,8,1
573496,21564,PINK  HEART SHAPE LOVE BUCKET ,3,2021-10-31T11:59,2.95,17841,20016,0,0,98,149,9,2
573496,22069,BROWN  PIRATE TREASURE CHEST ,6,2021-10-31T11:59,1.65,17841,19046,1,0,38,126,10,3
573501,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2021-10-31T12:02,2.95,18055,8302,0,0,59,130,11,2
573501,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2021-10-31T12:02,2.95,18055,21204,0,0,73,124,6,1
573510,23445,ICE CREAM BUBBLES,20,2021-10-31T12:21,0.83,14808,8873,0,1.147058824,41,144,10,1
573542,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2021-10-31T13:03,0.85,14702,18966,0,0,62,97,7,1
573543,21174,POTTERING IN THE SHED METAL SIGN,1,2021-10-31T13:05,2.08,17777,21046,1,0,61,100,10,1
573543,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2021-10-31T13:05,6.35,17777,21227,0,0,49,144,4,1
573543,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,2021-10-31T13:05,0.85,17777,20165,1,0.027150247,42,169,11,1
573543,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2021-10-31T13:05,3.75,17777,18940,1,0,29,40,2,1
573544,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2021-10-31T13:11,2.1,12856,22039,1,0,46,175,9,3
573546,51014C,"FEATHER PEN,COAL BLACK",48,2021-10-31T13:13,0.39,15974,20005,1,0.019332332,77,100,3,1
573548,23102,SILVER HEARTS TABLE DECORATION,6,2021-10-31T13:22,0.83,13680,22310,0,0.029423484,28,40,2,3
573551,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,2021-10-31T13:35,4.15,15044,22303,0,0.362079511,63,74,6,1
573553,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2021-10-31T13:48,12.46,NA,21403,0,0.060293291,41,87,7,1
573553,85150,LADIES & GENTLEMEN METAL SIGN,1,2021-10-31T13:48,4.96,NA,21054,1,0,61,124,1,2
573553,21116,OWL DOORSTOP,1,2021-10-31T13:48,8.29,NA,19135,1,0,95,129,7,1
573556,20727,LUNCH BAG  BLACK SKULL.,10,2021-10-31T13:51,1.65,17675,21114,0,0,62,85,9,1
573556,22865,HAND WARMER OWL DESIGN,36,2021-10-31T13:51,2.1,17675,22205,0,0,82,117,11,2
573564,20705,MRS ROBOT SOFT TOY,2,2021-10-31T13:58,6.95,16127,18940,0,0.454960091,98,114,11,1
573564,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2021-10-31T13:58,1.95,16127,8318,1,0,66,85,5,3
573564,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2021-10-31T13:58,0.83,16127,20874,1,0,52,110,8,1
573576,22147,FELTCRAFT BUTTERFLY HEARTS,1,2021-10-31T14:09,3.29,14096,8016,0,0.096012802,66,116,11,2
573576,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2021-10-31T14:09,4.13,14096,22314,0,1.175723168,29,93,2,3
573576,22383,LUNCH BAG SUKI DESIGN ,3,2021-10-31T14:09,4.13,14096,21212,0,0,37,164,5,2
573576,22654,DELUXE SEWING KIT ,3,2021-10-31T14:09,11.63,14096,19119,0,0.089982235,72,116,2,3
573576,84596G,SMALL CHOCOLATES PINK BOWL,5,2021-10-31T14:09,0.83,14096,20853,1,0.161909331,31,99,8,2
573579,22065,CHRISTMAS PUDDING TRINKET POT ,4,2021-10-31T14:19,0.39,15033,20191,0,0,23,73,1,3
573580,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2021-10-31T14:21,4.13,NA,7728,1,0.465238903,99,162,4,3
573580,22107,PIZZA PLATE IN BOX,1,2021-10-31T14:21,7.46,NA,20850,1,0.250371313,77,134,8,2
573581,22990,COTTON APRON PANTRY DESIGN,4,2021-10-31T14:22,4.95,14911,21060,0,0.084752293,31,157,9,2
